site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
18,2007/03/22,690,2529,357,798,2549,1693,772,1073741824,2772,5486,12683,208,88,2007/03/29
18,2007/03/30,687,2811,360,861,2921,2004,981,1073741824,3429,3837,-3590,200,89,2007/03/30
18,2007/04/07,509,2778,284,707,2896,1870,865,1073741824,2645,891,13940,208,101,2007/04/11
18,2007/04/15,342,3037,144,597,2875,1838,724,1073741824,2328,2118,14109,208,108,2007/04/18
18,2007/04/23,621,2785,295,780,2882,1782,763,1073741824,2028,3199,14241,208,115,2007/04/25
18,2007/05/01,553,2750,285,759,2854,1784,805,1073741824,2057,473,-2203,208,126,2007/05/06
18,2007/05/09,273,2859,87,510,3078,1847,706,1073741824,1641,3171,15094,208,131,2007/05/11
18,2007/05/17,651,2845,290,778,2961,2084,1049,1075576832,1612,2055,15769,144,140,2007/05/20
18,2007/05/25,2313,3842,2369,2524,3750,2879,1748,1073741824,1428,3152,16059,1041,147,2007/05/27
18,2007/06/02,247,2549,79,419,2446,1659,694,1073741824,922,5966,15280,212,159,2007/06/08
18,2007/06/10,4359,5431,3788,4265,5568,4660,3645,1073741824,1894,1749,-465,1042,167,2007/06/16
18,2007/06/18,1953,3371,2033,2172,3681,2850,1649,1073741824,2063,2887,-320,1041,176,2007/06/25
18,2007/06/26,853,2108,1193,1215,1835,1335,606,1073741824,2338,4673,-225,8214,178,2007/06/27
18,2007/07/04,1212,2599,695,1180,2756,2278,1441,1073741824,1623,2136,17121,145,188,2007/07/07
18,2007/07/12,463,1153,258,544,1236,836,448,1073741824,2100,1696,-687,208,199,2007/07/18
18,2007/07/20,212,229,117,298,116,92,-2,1946157057,2317,2841,-1245,208,208,2007/07/27
18,2007/07/28,244,450,149,344,342,162,62,1073741824,2593,4643,-1104,208,210,2007/07/29
18,2007/08/05,430,285,277,448,427,232,180,1073741824,2259,376,-1492,80,222,2007/08/10
18,2007/08/13,203,131,142,260,213,128,15,1073741824,2273,945,14919,80,229,2007/08/17
18,2007/08/21,281,458,181,356,1419,319,47,1075576832,2558,368,-2513,208,238,2007/08/26
18,2007/08/29,282,1101,155,434,1071,723,257,1073741824,3057,4623,-2910,208,242,2007/08/30
18,2007/09/06,402,1437,238,527,1320,730,354,1073741824,2544,4158,13047,208,250,2007/09/07
18,2007/09/14,365,1011,228,459,976,752,359,1073741824,3079,964,12937,80,261,2007/09/18
18,2007/09/22,286,720,208,359,1664,451,123,1075576832,3425,358,-4269,208,270,2007/09/27
18,2007/09/30,443,1361,251,470,1909,1691,940,1073741824,3591,964,12197,144,277,2007/10/04
18,2007/10/08,487,1733,294,525,2520,2049,1111,1073741824,3777,2182,12047,144,284,2007/10/11
18,2007/10/16,441,1408,273,492,1782,1342,655,1073741824,3977,3236,11727,208,291,2007/10/18
18,2007/10/24,660,1265,395,692,1479,1141,611,1073741824,4314,2118,11723,208,300,2007/10/27
18,2007/11/01,613,1611,382,667,2223,1733,970,1073741824,4778,1786,-6072,144,311,2007/11/07
18,2007/11/09,611,1840,390,655,2450,1867,941,1073741824,4795,2064,11382,208,316,2007/11/12
18,2007/11/17,577,1262,335,610,1656,1373,724,1073741824,5057,838,11342,80,325,2007/11/21
18,2007/11/25,758,1352,452,724,1675,1471,834,1073741824,5170,2081,11527,144,332,2007/11/28
18,2007/12/03,823,1986,452,771,2791,2237,1267,1073741824,5355,855,11588,208,341,2007/12/07
18,2007/12/11,917,1839,565,878,2481,1969,1134,1073741824,5396,2109,11498,208,348,2007/12/14
18,2007/12/19,848,1983,456,723,2762,2392,1443,1073741824,5336,4857,11393,216,353,2007/12/19
18,2007/12/27,833,1731,425,757,2335,2232,1315,1073741824,5533,449,-5143,144,1,2007/01/01
19,2007/01/01,1814,2533,1566,1748,3202,2905,1948,1073741824,5552,1723,-5616,1809,7,2007/01/07
19,2007/01/09,926,1703,547,812,2474,2687,1931,1073741824,5654,3857,-5466,208,9,2007/01/09
19,2007/01/17,2253,2453,2313,2340,2493,1990,1156,1073741824,5152,4867,11888,1041,17,2007/01/17
19,2007/01/25,980,1566,522,838,2172,2073,1546,1073741824,5068,2136,12306,144,28,2007/01/28
19,2007/02/02,1032,1869,541,884,2514,2753,2065,1073741824,5314,4654,-4878,208,34,2007/02/03
19,2007/02/10,756,1649,475,709,2331,1964,1127,1073741824,5058,3837,-4903,210,41,2007/02/10
19,2007/02/18,477,1751,113,441,1940,1698,885,1073741824,4019,5486,12302,208,56,2007/02/25
19,2007/02/26,647,1967,354,708,2500,2094,1227,1073741824,4563,3838,-4455,208,57,2007/02/26
19,2007/03/06,743,2805,360,804,3165,2315,1139,1073741824,4455,5861,-3886,210,68,2007/03/09
19,2007/03/14,573,2261,295,725,2459,1680,805,1073741824,3658,2851,-4059,144,80,2007/03/21
19,2007/03/22,690,2529,357,798,2549,1693,772,1073741824,2772,5486,12683,208,88,2007/03/29
19,2007/03/30,687,2811,360,861,2921,2004,981,1073741824,3429,3837,-3590,200,89,2007/03/30
19,2007/04/07,509,2778,284,707,2896,1870,865,1073741824,2645,891,13940,208,101,2007/04/11
19,2007/04/15,342,3037,144,597,2875,1838,724,1073741824,2328,2118,14109,208,108,2007/04/18
19,2007/04/23,621,2785,295,780,2882,1782,763,1073741824,2028,3199,14241,208,115,2007/04/25
19,2007/05/01,553,2750,285,759,2854,1784,805,1073741824,2057,473,-2203,208,126,2007/05/06
19,2007/05/09,273,2859,87,510,3078,1847,706,1073741824,1641,3171,15094,208,131,2007/05/11
19,2007/05/17,651,2845,290,778,2961,2084,1049,1075576832,1612,2055,15769,144,140,2007/05/20
19,2007/05/25,2313,3842,2369,2524,3750,2879,1748,1073741824,1428,3152,16059,1041,147,2007/05/27
19,2007/06/02,247,2549,79,419,2446,1659,694,1073741824,922,5966,15280,212,159,2007/06/08
19,2007/06/10,4359,5431,3788,4265,5568,4660,3645,1073741824,1894,1749,-465,1042,167,2007/06/16
19,2007/06/18,1953,3371,2033,2172,3681,2850,1649,1073741824,2063,2887,-320,1041,176,2007/06/25
19,2007/06/26,853,2108,1193,1215,1835,1335,606,1073741824,2338,4673,-225,8214,178,2007/06/27
19,2007/07/04,1212,2599,695,1180,2756,2278,1441,1073741824,1623,2136,17121,145,188,2007/07/07
19,2007/07/12,463,1153,258,544,1236,836,448,1073741824,2100,1696,-687,208,199,2007/07/18
19,2007/07/20,212,229,117,298,116,92,-2,1946157057,2317,2841,-1245,208,208,2007/07/27
19,2007/07/28,244,450,149,344,342,162,62,1073741824,2593,4643,-1104,208,210,2007/07/29
19,2007/08/05,430,285,277,448,427,232,180,1073741824,2259,376,-1492,80,222,2007/08/10
19,2007/08/13,203,131,142,260,213,128,15,1073741824,2273,945,14919,80,229,2007/08/17
19,2007/08/21,281,458,181,356,1419,319,47,1075576832,2558,368,-2513,208,238,2007/08/26
19,2007/08/29,282,1101,155,434,1071,723,257,1073741824,3057,4623,-2910,208,242,2007/08/30
19,2007/09/06,402,1437,238,527,1320,730,354,1073741824,2544,4158,13047,208,250,2007/09/07
19,2007/09/14,365,1011,228,459,976,752,359,1073741824,3079,964,12937,80,261,2007/09/18
19,2007/09/22,286,720,208,359,1664,451,123,1075576832,3425,358,-4269,208,270,2007/09/27
19,2007/09/30,443,1361,251,470,1909,1691,940,1073741824,3591,964,12197,144,277,2007/10/04
19,2007/10/08,487,1733,294,525,2520,2049,1111,1073741824,3777,2182,12047,144,284,2007/10/11
19,2007/10/16,441,1408,273,492,1782,1342,655,1073741824,3977,3236,11727,208,291,2007/10/18
19,2007/10/24,660,1265,395,692,1479,1141,611,1073741824,4314,2118,11723,208,300,2007/10/27
19,2007/11/01,613,1611,382,667,2223,1733,970,1073741824,4778,1786,-6072,144,311,2007/11/07
19,2007/11/09,611,1840,390,655,2450,1867,941,1073741824,4795,2064,11382,208,316,2007/11/12
19,2007/11/17,577,1262,335,610,1656,1373,724,1073741824,5057,838,11342,80,325,2007/11/21
19,2007/11/25,758,1352,452,724,1675,1471,834,1073741824,5170,2081,11527,144,332,2007/11/28
19,2007/12/03,823,1986,452,771,2791,2237,1267,1073741824,5355,855,11588,208,341,2007/12/07
19,2007/12/11,917,1839,565,878,2481,1969,1134,1073741824,5396,2109,11498,208,348,2007/12/14
19,2007/12/19,848,1983,456,723,2762,2392,1443,1073741824,5336,4857,11393,216,353,2007/12/19
19,2007/12/27,833,1731,425,757,2335,2232,1315,1073741824,5533,449,-5143,144,1,2007/01/01
20,2007/01/01,1814,2533,1566,1748,3202,2905,1948,1073741824,5552,1723,-5616,1809,7,2007/01/07
20,2007/01/09,926,1703,547,812,2474,2687,1931,1073741824,5654,3857,-5466,208,9,2007/01/09
20,2007/01/17,2253,2453,2313,2340,2493,1990,1156,1073741824,5152,4867,11888,1041,17,2007/01/17
20,2007/01/25,980,1566,522,838,2172,2073,1546,1073741824,5068,2136,12306,144,28,2007/01/28
20,2007/02/02,1032,1869,541,884,2514,2753,2065,1073741824,5314,4654,-4878,208,34,2007/02/03
20,2007/02/10,756,1649,475,709,2331,1964,1127,1073741824,5058,3837,-4903,210,41,2007/02/10
20,2007/02/18,477,1751,113,441,1940,1698,885,1073741824,4019,5486,12302,208,56,2007/02/25
20,2007/02/26,647,1967,354,708,2500,2094,1227,1073741824,4563,3838,-4455,208,57,2007/02/26
20,2007/03/06,743,2805,360,804,3165,2315,1139,1073741824,4455,5861,-3886,210,68,2007/03/09
20,2007/03/14,573,2261,295,725,2459,1680,805,1073741824,3658,2851,-4059,144,80,2007/03/21
20,2007/03/22,690,2529,357,798,2549,1693,772,1073741824,2772,5486,12683,208,88,2007/03/29
20,2007/03/30,687,2811,360,861,2921,2004,981,1073741824,3429,3837,-3590,200,89,2007/03/30
20,2007/04/07,509,2778,284,707,2896,1870,865,1073741824,2645,891,13940,208,101,2007/04/11
20,2007/04/15,342,3037,144,597,2875,1838,724,1073741824,2328,2118,14109,208,108,2007/04/18
20,2007/04/23,621,2785,295,780,2882,1782,763,1073741824,2028,3199,14241,208,115,2007/04/25
20,2007/05/01,553,2750,285,759,2854,1784,805,1073741824,2057,473,-2203,208,126,2007/05/06
20,2007/05/09,273,2859,87,510,3078,1847,706,1073741824,1641,3171,15094,208,131,2007/05/11
20,2007/05/17,651,2845,290,778,2961,2084,1049,1075576832,1612,2055,15769,144,140,2007/05/20
20,2007/05/25,2313,3842,2369,2524,3750,2879,1748,1073741824,1428,3152,16059,1041,147,2007/05/27
20,2007/06/02,247,2549,79,419,2446,1659,694,1073741824,922,5966,15280,212,159,2007/06/08
20,2007/06/10,4359,5431,3788,4265,5568,4660,3645,1073741824,1894,1749,-465,1042,167,2007/06/16
20,2007/06/18,1953,3371,2033,2172,3681,2850,1649,1073741824,2063,2887,-320,1041,176,2007/06/25
20,2007/06/26,853,2108,1193,1215,1835,1335,606,1073741824,2338,4673,-225,8214,178,2007/06/27
20,2007/07/04,1212,2599,695,1180,2756,2278,1441,1073741824,1623,2136,17121,145,188,2007/07/07
20,2007/07/12,463,1153,258,544,1236,836,448,1073741824,2100,1696,-687,208,199,2007/07/18
20,2007/07/20,212,229,117,298,116,92,-2,1946157057,2317,2841,-1245,208,208,2007/07/27
20,2007/07/28,244,450,149,344,342,162,62,1073741824,2593,4643,-1104,208,210,2007/07/29
20,2007/08/05,430,285,277,448,427,232,180,1073741824,2259,376,-1492,80,222,2007/08/10
20,2007/08/13,203,131,142,260,213,128,15,1073741824,2273,945,14919,80,229,2007/08/17
20,2007/08/21,281,458,181,356,1419,319,47,1075576832,2558,368,-2513,208,238,2007/08/26
20,2007/08/29,282,1101,155,434,1071,723,257,1073741824,3057,4623,-2910,208,242,2007/08/30
20,2007/09/06,402,1437,238,527,1320,730,354,1073741824,2544,4158,13047,208,250,2007/09/07
20,2007/09/14,365,1011,228,459,976,752,359,1073741824,3079,964,12937,80,261,2007/09/18
20,2007/09/22,286,720,208,359,1664,451,123,1075576832,3425,358,-4269,208,270,2007/09/27
20,2007/09/30,443,1361,251,470,1909,1691,940,1073741824,3591,964,12197,144,277,2007/10/04
20,2007/10/08,487,1733,294,525,2520,2049,1111,1073741824,3777,2182,12047,144,284,2007/10/11
20,2007/10/16,441,1408,273,492,1782,1342,655,1073741824,3977,3236,11727,208,291,2007/10/18
20,2007/10/24,660,1265,395,692,1479,1141,611,1073741824,4314,2118,11723,208,300,2007/10/27
20,2007/11/01,613,1611,382,667,2223,1733,970,1073741824,4778,1786,-6072,144,311,2007/11/07
20,2007/11/09,611,1840,390,655,2450,1867,941,1073741824,4795,2064,11382,208,316,2007/11/12
20,2007/11/17,577,1262,335,610,1656,1373,724,1073741824,5057,838,11342,80,325,2007/11/21
20,2007/11/25,758,1352,452,724,1675,1471,834,1073741824,5170,2081,11527,144,332,2007/11/28
20,2007/12/03,823,1986,452,771,2791,2237,1267,1073741824,5355,855,11588,208,341,2007/12/07
20,2007/12/11,917,1839,565,878,2481,1969,1134,1073741824,5396,2109,11498,208,348,2007/12/14
20,2007/12/19,848,1983,456,723,2762,2392,1443,1073741824,5336,4857,11393,216,353,2007/12/19
20,2007/12/27,833,1731,425,757,2335,2232,1315,1073741824,5533,449,-5143,144,1,2007/01/01
