1,2001/08/13,232,3645,121,434,3495,1859,611,1073741824,2721,3183,3462,200,226,2001/08/14
1,2001/08/21,106,2422,53,214,2261,1034,244,1073741824,1727,4580,-14293,140,236,2001/08/24
1,2001/08/29,763,3715,760,957,3507,1993,784,1073741824,2750,5082,2028,8201,244,2001/09/01
1,2001/09/06,292,3499,157,472,3253,1703,535,1073741824,2805,5779,1252,204,253,2001/09/10
1,2001/09/14,175,2755,96,321,2564,1345,466,1073741824,1813,940,17980,136,263,2001/09/20
1,2001/09/22,1682,4224,1668,1771,-28672,3114,1542,1075576835,2110,2020,230,1034,265,2001/09/22
1,2001/09/30,197,3576,57,382,3318,1629,476,1073741824,1867,930,16414,140,279,2001/10/06
1,2001/10/08,201,2374,206,325,2187,1076,301,1073741824,1288,5912,14292,8206,282,2001/10/09
1,2001/10/16,923,4208,904,1197,4093,2650,1355,1073741824,2402,3230,-2294,1033,290,2001/10/17
1,2001/10/24,1652,3272,1712,1794,3214,2160,1141,1073741824,2396,1993,-2961,1801,297,2001/10/24
1,2001/11/01,640,2587,699,753,3087,1473,728,1075576832,2050,5268,12620,8205,307,2001/11/03
1,2001/11/09,502,3618,642,772,3366,1866,572,1073741824,3261,5790,-3282,8205,317,2001/11/13
1,2001/11/17,1280,3074,1310,1387,2827,1945,1177,1073741824,2464,5278,12250,8206,323,2001/11/19
1,2001/11/25,177,3083,108,350,2873,1456,456,1073741824,3113,542,-4870,8206,336,2001/12/02
1,2001/12/03,309,3422,158,474,3459,1942,656,1073741824,3334,3248,-4204,72,338,2001/12/04
1,2001/12/11,703,2923,745,844,2938,1749,784,1073741824,3148,2285,12957,1033,350,2001/12/16
1,2001/12/19,1275,2527,1336,1312,2553,1821,1083,1073741824,2966,5247,12541,8206,355,2001/12/21
1,2001/12/27,294,3080,153,411,3088,1739,657,1073741824,3426,596,-4438,8200,3,2001/01/03
1,2002/01/01,294,3080,153,411,3088,1739,657,1073741824,3426,596,-4438,8200,3,2002/01/03
1,2002/01/09,2516,3463,2570,2550,3388,2593,1617,1073741824,3009,4472,13472,1289,15,2002/01/15
1,2002/01/17,448,2644,459,561,2683,1547,574,1073741824,3180,2295,13922,8204,17,2002/01/17
1,2002/01/25,4163,5190,3883,3979,4659,3688,2300,1073741824,3613,4287,-2834,1033,30,2002/01/30
1,2002/02/02,328,3134,158,467,3103,1720,619,1073741824,3186,579,-2614,136,35,2002/02/04
1,2002/02/10,441,4022,206,585,3997,2332,860,1073741824,3412,4355,-2066,136,46,2002/02/15
1,2002/02/18,194,2604,81,298,2502,1258,350,1073741824,2697,2304,15445,8204,49,2002/02/18
1,2002/02/26,1509,2898,1350,1564,3144,2685,1848,1073741824,2137,4511,16223,1033,63,2002/03/04
1,2002/03/06,315,3150,165,444,3144,1731,725,1073741824,2630,598,-485,136,67,2002/03/08
1,2002/03/14,1256,3933,836,1189,4424,3596,1886,1073741824,2917,4316,116,1032,78,2002/03/19
1,2002/03/22,1175,3024,1364,1367,2999,2062,1182,1073741824,1897,3539,-16960,1033,88,2002/03/29
1,2002/03/30,329,4074,175,553,3871,2269,823,1073741824,2484,2039,1377,136,92,2002/04/02
1,2002/04/07,269,3644,93,465,5294,1852,609,1075576832,2914,5145,2151,140,103,2002/04/13
1,2002/04/15,313,3917,118,510,3635,1992,708,1073741824,2778,4306,2724,8204,110,2002/04/20
1,2002/04/23,129,2598,61,259,2327,1094,258,1073741824,2052,3540,-13612,76,120,2002/04/30
1,2002/05/01,1964,3699,1930,2081,3689,2783,1773,1073741824,2615,2048,3926,1033,124,2002/05/04
1,2002/05/09,985,3813,1147,1237,3583,2029,778,1073741824,2847,3277,4296,1034,133,2002/05/13
1,2002/05/17,173,2584,99,278,2453,1188,379,1073741824,2306,4541,-12067,76,143,2002/05/23
1,2002/05/25,259,3616,133,449,3383,1724,626,1073741824,3035,3230,4789,8204,149,2002/05/29
1,2002/06/02,489,3754,349,667,4331,1934,659,1075576832,3246,4277,4827,200,158,2002/06/07
1,2002/06/10,319,3290,180,462,3144,1734,542,1073741824,3437,5124,4676,8204,167,2002/06/16
1,2002/06/18,389,3543,228,508,3529,2017,772,1073741824,3597,5769,4471,8204,176,2002/06/25
1,2002/06/26,337,2530,367,469,2612,1180,411,1075576832,2702,3568,-12284,8204,184,2002/07/03
1,2002/07/04,2402,3534,2509,2508,3719,2942,2239,1073741824,3353,4277,4615,1033,190,2002/07/09
1,2002/07/12,166,1592,101,222,1463,769,241,1073741824,2595,3577,-12670,8204,200,2002/07/19
1,2002/07/20,160,2996,79,308,2759,1401,456,1073741824,2798,984,-12967,140,202,2002/07/21
1,2002/07/28,447,2520,277,516,2626,1793,893,1073741824,2598,2377,-13128,1032,209,2002/07/28
1,2002/08/05,234,3279,135,411,3165,1739,529,1073741824,3061,4296,3426,72,222,2002/08/10
1,2002/08/13,873,3337,1003,1068,3410,2040,857,1073741824,2573,560,3449,1033,227,2002/08/15
1,2002/08/21,301,3461,166,463,3443,1930,604,1073741824,2824,4287,2533,8206,238,2002/08/26
1,2002/08/29,760,3668,443,842,3823,2733,1311,1073741824,2851,5124,1796,8206,247,2002/09/04
1,2002/09/06,1620,3703,1590,1736,3707,2732,1502,1073741824,2899,5758,1065,1033,256,2002/09/13
1,2002/09/14,128,2399,75,246,2328,1198,282,1073741824,1821,2369,-17019,72,257,2002/09/14
1,2002/09/22,934,2674,1067,1095,2552,1533,688,1073741824,1482,4511,16951,1801,271,2002/09/28
1,2002/09/30,3854,4597,3827,3826,4025,3227,2159,1073741824,2082,596,-957,1033,275,2002/10/02
1,2002/10/08,201,2924,90,353,4343,1484,435,1075576832,2002,849,15852,200,282,2002/10/09
1,2002/10/16,294,3353,161,468,3378,1989,681,1073741824,2537,3295,-2345,200,293,2002/10/20
1,2002/10/24,582,2558,789,776,2421,1224,384,1073741824,2064,4502,13374,8206,303,2002/10/30
1,2002/11/01,257,2581,144,372,2369,1268,456,1073741824,2302,2331,13869,8204,305,2002/11/01
1,2002/11/09,2009,3565,2028,2107,3365,2237,1255,1073741824,3115,4365,-3558,1289,318,2002/11/14
1,2002/11/17,3407,4781,3447,3520,4458,2748,1437,1073741824,3141,3305,-3979,1801,325,2002/11/21
1,2002/11/25,321,3458,180,500,3178,1837,661,1073741824,3172,2011,-4209,136,332,2002/11/28
1,2002/12/03,326,3683,90,469,3589,2030,699,1073741824,3196,524,-4595,8204,339,2002/12/05
1,2002/12/11,486,1945,575,613,2897,1104,379,1075576832,3207,1003,13089,1289,346,2002/12/12
1,2002/12/19,2566,4459,2652,2727,4346,3310,2164,1073741824,3392,533,-4682,1033,355,2002/12/21
1,2002/12/27,2828,4608,2976,3070,4268,3069,1529,1073741824,3094,4482,13048,1033,2,2002/01/02
1,2003/01/01,1189,3273,1207,1352,3080,2001,1083,1073741824,3460,677,-4194,1033,6,2003/01/06
1,2003/01/09,161,2984,81,334,2843,1464,453,1073741824,3535,2075,-3724,136,15,2003/01/15
1,2003/01/17,1264,4102,1339,1469,4003,2628,1314,1073741824,3580,3286,-3160,1033,24,2003/01/24
1,2003/01/25,526,2437,407,556,2308,1317,649,1073741824,2987,3539,14148,1032,27,2003/01/27
1,2003/02/02,301,4023,146,509,3860,2211,759,1073741824,3385,3277,-2495,200,40,2003/02/09
1,2003/02/10,1110,2720,1170,1266,2604,1816,1033,1073741824,2919,930,15293,1545,45,2003/02/14
1,2003/02/18,522,4169,276,699,4088,2512,978,1073741824,3128,3314,-1544,136,56,2003/02/25
1,2003/02/26,295,2301,244,404,2317,1250,555,1073741824,1872,5867,15879,1034,64,2003/03/05
1,2003/03/06,1526,3022,1432,1543,3143,2491,1778,1073741824,2348,2258,16867,1034,68,2003/03/09
1,2003/03/14,917,3301,759,1048,3237,2290,1374,1073741824,2346,885,-17985,1032,77,2003/03/18
1,2003/03/22,449,2365,601,588,2264,1164,435,1073741824,1823,4502,-17844,1032,82,2003/03/23
1,2003/03/30,286,2688,182,398,2531,1395,532,1073741824,1900,3530,-16698,136,91,2003/04/01
1,2003/04/07,339,3969,343,575,3668,1871,555,1073741824,2337,605,2300,8206,102,2003/04/12
1,2003/04/15,1137,2467,1388,1349,4445,1438,712,1075576832,1632,5268,-14717,8206,105,2003/04/15
1,2003/04/23,346,2505,393,489,2243,1165,424,1073741824,2154,2276,-14153,8204,116,2003/04/26
1,2003/05/01,2025,4634,2112,2196,4173,2815,1492,1073741824,3027,5165,3392,1033,122,2003/05/02
1,2003/05/09,1726,4384,1745,1924,4334,3021,1573,1073741824,2956,4336,3888,1033,129,2003/05/09
1,2003/05/17,156,2591,88,290,2353,1112,315,1073741824,2365,3539,-12589,140,139,2003/05/19
1,2003/05/25,650,3232,699,847,3090,1561,512,1073741824,2842,552,5510,1546,150,2003/05/30
1,2003/06/02,2490,3581,2464,2457,3415,2692,1757,1073741824,3050,1993,5020,1033,159,2003/06/08
1,2003/06/10,590,2913,870,844,3545,1300,359,1075576832,2771,2377,-12407,1032,164,2003/06/13
1,2003/06/18,186,3278,152,390,2985,1472,513,1073741824,2927,948,-12397,8200,173,2003/06/22
1,2003/06/26,160,3001,64,280,2832,1347,372,1073741824,2839,2331,-12411,8206,180,2003/06/29
1,2003/07/04,133,3171,22,296,3058,1433,387,1073741824,2931,885,-13049,8200,189,2003/07/08
1,2003/07/12,2038,3634,2146,2213,3500,2058,1064,1073741824,3227,3380,4387,1033,200,2003/07/19
1,2003/07/20,226,3773,95,432,3518,1894,599,1073741824,3042,2157,4285,200,207,2003/07/26
1,2003/07/28,221,2834,124,382,2717,1270,342,1073741824,2610,2230,-13467,200,212,2003/07/31
1,2003/08/05,288,3748,115,462,3735,2100,704,1073741824,2829,2121,3590,200,223,2003/08/11
1,2003/08/13,711,3916,826,955,3895,2111,676,1073741824,2828,3361,2998,8204,232,2003/08/20
1,2003/08/21,1384,3961,1476,1575,3932,2466,1175,1073741824,3084,5165,2671,1034,234,2003/08/22
1,2003/08/29,633,4351,705,873,4002,2290,775,1073741824,2319,706,2476,8206,246,2003/09/03
1,2003/09/06,3387,4467,3624,3566,4318,3055,1798,1073741824,1798,3436,-16135,1033,251,2003/09/08
1,2003/09/14,2189,3753,2242,2319,-28672,2484,1586,1075576835,2139,687,835,1801,262,2003/09/19
1,2003/09/22,264,2891,170,430,2698,1519,549,1073741824,2725,5165,254,8206,266,2003/09/23
1,2003/09/30,146,2551,69,266,2475,1225,352,1073741824,1832,2285,16636,136,276,2003/10/03
1,2003/10/08,2469,4118,2246,2444,4104,3565,2567,1073741824,2347,2066,-1946,1033,287,2003/10/14
1,2003/10/16,754,3720,788,980,4219,2026,763,1075576832,2601,3315,-2468,1545,296,2003/10/23
1,2003/10/24,208,1439,263,307,1688,795,212,1073741824,2333,876,14301,8204,301,2003/10/28
1,2003/11/01,2150,3782,2119,2200,3722,2768,1896,1073741824,2383,2304,13770,1033,308,2003/11/04
1,2003/11/09,1838,3663,1823,2029,2464,2358,1506,1075576832,2679,985,13456,1034,317,2003/11/13
1,2003/11/17,201,2633,89,322,2540,1240,457,1073741824,2741,2432,13126,140,324,2003/11/20
1,2003/11/25,1716,3221,1865,1872,3125,1859,1065,1073741824,2803,3643,12887,1801,331,2003/11/27
1,2003/12/03,504,3533,558,734,3549,1873,603,1073741824,3460,4209,-3945,8204,337,2003/12/03
1,2003/12/11,529,2975,603,703,2858,1425,505,1073741824,3245,1102,13428,1290,349,2003/12/15
1,2003/12/19,5552,6433,5560,5647,5927,4665,2318,1073741824,3626,3146,-3952,1033,360,2003/12/26
1,2003/12/27,471,3336,427,662,3153,1704,649,1073741824,3555,1893,-4082,1290,2,2003/01/02
1,2004/01/01,92,2221,38,186,2174,970,248,1073741824,3261,2460,13605,8204,7,2004/01/07
1,2004/01/09,136,3441,25,321,3173,1533,366,1073741824,3451,443,-3727,8204,9,2004/01/09
1,2004/01/17,193,2600,28,265,2560,1405,537,1073741824,2974,4560,13639,8204,21,2004/01/21
1,2004/01/25,5102,6151,5140,5222,6103,4644,2959,1073741824,3147,975,14567,1033,32,2004/02/01
1,2004/02/02,1970,3187,2271,2157,2976,1995,1087,1073741824,2725,4541,14382,1801,37,2004/02/06
1,2004/02/10,1144,2905,1483,1387,2895,1602,740,1073741824,2471,5299,14648,1545,44,2004/02/13
1,2004/02/18,213,2429,115,293,2250,1205,421,1073741824,2392,4521,15450,136,53,2004/02/22
1,2004/02/26,3245,4598,3311,3400,4232,3161,2078,1073741824,2330,3549,16260,8206,62,2004/03/02
1,2004/03/05,3590,4619,3617,3677,4418,3454,2322,1073741824,2825,2020,-1017,1801,66,2004/03/06
1,2004/03/13,1090,3183,1172,1243,3127,1855,861,1073741824,2044,3511,17832,1801,78,2004/03/18
1,2004/03/21,471,2698,568,640,2467,1210,440,1073741824,2097,2276,-17187,8204,87,2004/03/27
1,2004/03/29,275,3460,91,433,-28672,1835,572,1075576835,2389,669,1333,8204,89,2004/03/29
1,2004/04/06,828,2400,809,930,2311,1414,923,1073741824,2062,2240,-15374,1034,103,2004/04/12
1,2004/04/14,862,3759,1021,1118,3401,1973,798,1073741824,2360,687,2391,1032,105,2004/04/14
1,2004/04/22,119,2719,35,234,2535,1147,334,1073741824,1911,4472,-13621,8204,117,2004/04/26
1,2004/04/30,1195,3232,1205,1327,-28672,2067,1169,1075576835,2433,903,-13788,1033,128,2004/05/07
1,2004/05/08,573,4584,299,760,3911,2342,987,1073741824,3271,5780,3855,8204,134,2004/05/13
1,2004/05/16,211,3605,83,401,3468,1707,524,1073741824,2945,3296,4400,200,139,2004/05/18
1,2004/05/24,136,2796,63,282,2564,1206,284,1073741824,2641,2331,-12509,72,151,2004/05/30
1,2004/06/01,259,3547,140,443,3215,1693,550,1073741824,2880,587,5354,72,153,2004/06/01
1,2004/06/09,199,3554,84,385,3207,1677,524,1073741824,3326,4316,4825,200,164,2004/06/12
1,2004/06/17,1232,2927,1666,1542,2703,1494,657,1073741824,2731,3511,-12145,8204,174,2004/06/22
1,2004/06/25,917,2797,1115,1134,2487,1407,563,1073741824,3166,2066,5063,1546,178,2004/06/26
1,2004/07/03,185,2510,91,278,2318,1165,361,1073741824,2526,5278,-11902,202,188,2004/07/06
1,2004/07/11,181,3510,91,387,3312,1668,483,1073741824,3137,2039,4642,72,194,2004/07/12
1,2004/07/19,144,2955,68,309,2664,1143,287,1073741824,2968,578,4985,140,201,2004/07/19
1,2004/07/27,1675,4204,1052,1670,3864,3112,1971,1073741824,2998,2020,4245,8206,210,2004/07/28
1,2004/08/04,321,3426,196,492,3339,1767,535,1073741824,3262,5124,3358,204,221,2004/08/08
1,2004/08/12,2240,3804,2546,2469,3353,2001,923,1073741824,2286,2322,-14427,1801,231,2004/08/18
1,2004/08/20,289,3930,167,501,3674,2069,684,1073741824,2783,3305,2803,72,235,2004/08/22
1,2004/08/28,197,2264,26,301,2173,1134,418,1073741824,2009,2331,-15737,8204,247,2004/09/03
1,2004/09/05,270,3306,160,439,3232,1794,534,1073741824,2836,5114,1388,200,253,2004/09/09
1,2004/09/13,270,3435,173,456,3519,1971,676,1073741824,2910,5769,585,8206,262,2004/09/18
1,2004/09/21,590,3277,736,810,3335,1820,615,1073741824,1971,967,17069,1033,272,2004/09/28
1,2004/09/29,294,3614,165,494,3422,1970,736,1073741824,2571,4278,-616,72,276,2004/10/02
1,2004/10/07,388,2666,383,558,2628,1371,492,1073741824,2112,966,15379,1034,288,2004/10/14
1,2004/10/15,496,3944,420,728,3902,2325,903,1073741824,2401,1993,-2217,1032,290,2004/10/16
1,2004/10/23,4220,5336,4278,4339,4812,3491,1779,1073741824,2388,561,-2561,1033,297,2004/10/23
1,2004/10/31,2164,3874,2194,2325,3699,2454,1441,1073741824,2677,2012,-3236,1033,306,2004/11/01
1,2004/11/08,227,3479,122,454,3291,1750,569,1073741824,2970,3287,-3480,136,315,2004/11/10
1,2004/11/16,797,3729,758,999,3487,2047,879,1073741824,3260,4345,-3645,1032,324,2004/11/19
1,2004/11/24,210,3227,114,400,3145,1527,421,1073741824,3052,687,-4308,76,329,2004/11/24
1,2004/12/02,1561,3459,1505,1687,3273,2385,1593,1073741824,3307,2084,-4204,1033,338,2004/12/03
